photometry,cell,date,JQ-1,CC-90009,viability,predicted_viability,Difference
0.3910833333333333,Karpas299,20250120,15.625,1000.0,0.3982180738226559,0.33257142457063094,0.06564664925202496
0.2340833333333333,Karpas299,20250120,0.0,1000.0,0.238353839626644,0.4033738996658629,-0.1650200600392189
0.0055833333333333,Karpas299,20250120,256000.0,1000.0,0.0056851930420025,-0.00880827681626295,0.01449346985826545
0.0195833333333333,Karpas299,20250120,64000.0,1000.0,0.0199406024607552,0.04640522329267216,-0.02646462083191696
0.0545833333333333,Karpas299,20250120,16000.0,1000.0,0.0555791260076368,0.10577692169637731,-0.05019779568874051
0.0835833333333333,Karpas299,20250120,4000.0,1000.0,0.085108188375053,0.1648594360206459,-0.0797512476455929
0.1210833333333333,Karpas299,20250120,1000.0,1000.0,0.1232923207467119,0.21928983643250366,-0.09599751568579176
0.2235833333333333,Karpas299,20250120,250.0,1000.0,0.2276622825625796,0.265985115442118,-0.038322832879538415
0.3595833333333333,Karpas299,20250120,62.5,1000.0,0.3661434026304624,0.3036571944579568,0.06248620817250561
0.4165833333333333,Karpas299,20250120,15.625,1000.0,0.424183283835384,0.33257142457063094,0.09161185926475307
0.2055833333333333,Karpas299,20250120,0.0,1000.0,0.2093338990241832,0.4033738996658629,-0.1940400006416797
0.0055833333333333,Karpas299,20250120,256000.0,250.0,0.0056851930420025,-0.013423464403964358,0.01910865744596686
0.0225833333333333,Karpas299,20250120,64000.0,250.0,0.0229953330504879,0.07071971919378162,-0.04772438614329372
0.0735833333333333,Karpas299,20250120,16000.0,250.0,0.074925753075944,0.16119983201829968,-0.08627407894235568
0.1180833333333333,Karpas299,20250120,4000.0,250.0,0.1202375901569792,0.2512392397789913,-0.1310016496220121
0.1735833333333333,Karpas299,20250120,1000.0,250.0,0.1767501060670343,0.33418901050748406,-0.15743890444044975
0.3135833333333333,Karpas299,20250120,250.0,250.0,0.3193042002545608,0.40535076310606866,-0.08604656285150786
0.4530833333333333,Karpas299,20250120,62.5,250.0,0.461349172677132,0.46276151690513023,-0.0014123442279982412
0.5155833333333333,Karpas299,20250120,15.625,250.0,0.5249893932965634,0.5068256564390864,0.018163736857476964
0.4180833333333334,Karpas299,20250120,0.0,250.0,0.4257106491302504,0.6147258194310873,-0.18901517030083687
0.0065833333333333,Karpas299,20250120,256000.0,250.0,0.0067034365719134,-0.013423464403964358,0.020126900975877757
0.0245833333333333,Karpas299,20250120,64000.0,250.0,0.0250318201103097,0.07071971919378162,-0.045687899083471914
0.0810833333333333,Karpas299,20250120,16000.0,250.0,0.0825625795502757,0.16119983201829968,-0.07863725246802399
0.1325833333333333,Karpas299,20250120,4000.0,250.0,0.1350021213406873,0.2512392397789913,-0.11623711843830403
0.1800833333333333,Karpas299,20250120,1000.0,250.0,0.1833686890114552,0.33418901050748406,-0.15082032149602886
0.3235833333333333,Karpas299,20250120,250.0,250.0,0.3294866355536699,0.40535076310606866,-0.07586412755239874
0.4540833333333332,Karpas299,20250120,62.5,250.0,0.4623674162070427,0.46276151690513023,-0.00039410069808754056
0.5465833333333334,Karpas299,20250120,15.625,250.0,0.5565549427238016,0.5068256564390864,0.04972928628471518
0.4860833333333332,Karpas299,20250120,0.0,250.0,0.4949512091641917,0.6147258194310873,-0.11977461026689556
0.0055833333333333,Karpas299,20250120,256000.0,250.0,0.0056851930420025,-0.013423464403964358,0.01910865744596686
0.0235833333333333,Karpas299,20250120,64000.0,250.0,0.0240135765803988,0.07071971919378162,-0.046706142613382816
0.0855833333333333,Karpas299,20250120,16000.0,250.0,0.0871446754348748,0.16119983201829968,-0.07405515658342489
0.1340833333333333,Karpas299,20250120,4000.0,250.0,0.1365294866355536,0.2512392397789913,-0.11470975314343773
0.1895833333333333,Karpas299,20250120,1000.0,250.0,0.1930420025456088,0.33418901050748406,-0.14114700796187526
0.3580833333333333,Karpas299,20250120,250.0,250.0,0.364616037335596,0.40535076310606866,-0.04073472577047266
0.5400833333333332,Karpas299,20250120,62.5,250.0,0.5499363597793805,0.46276151690513023,0.08717484287425026
0.5595833333333333,Karpas299,20250120,15.625,250.0,0.5697921086126432,0.5068256564390864,0.06296645217355679
0.5785833333333332,Karpas299,20250120,0.0,250.0,0.5891387356809503,0.6147258194310873,-0.025587083750136963
0.0075833333333333,Karpas299,20250120,256000.0,62.5,0.0077216801018243,-0.02033740983686605,0.02805908993869035
0.0345833333333333,Karpas299,20250120,64000.0,62.5,0.0352142554094187,0.10714491203681054,-0.07193065662739184
0.2155833333333333,Karpas299,20250120,16000.0,62.5,0.2195163343232923,0.24422808827368836,-0.02471175395039607
0.2790833333333333,Karpas299,20250120,4000.0,62.5,0.2841747984726347,0.3806435680627269,-0.09646876959009221
0.3935833333333333,Karpas299,20250120,1000.0,62.5,0.4007636826474332,0.5063177928687476,-0.10555411022131439
0.5710833333333334,Karpas299,20250120,250.0,62.5,0.5815019092066187,0.6141324138752043,-0.032630504668585636
0.6930833333333333,Karpas299,20250120,62.5,62.5,0.7057276198557488,0.7011133894205415,0.004614230435207367
0.7900833333333332,Karpas299,20250120,15.625,62.5,0.8044972422571064,0.7678733880201769,0.03662385423692949
0.7445833333333334,Karpas299,20250120,0.0,62.5,0.7581671616461604,0.9313490579511741,-0.17318189630501368
0.0065833333333333,Karpas299,20250120,256000.0,62.5,0.0067034365719134,-0.02033740983686605,0.027040846408779448
0.0350833333333333,Karpas299,20250120,64000.0,62.5,0.0357233771743741,0.10714491203681054,-0.07142153486243644
0.1965833333333333,Karpas299,20250120,16000.0,62.5,0.2001697072549851,0.24422808827368836,-0.04405838101870327
0.2695833333333333,Karpas299,20250120,4000.0,62.5,0.2745014849384811,0.3806435680627269,-0.10614208312424583
0.3560833333333333,Karpas299,20250120,1000.0,62.5,0.3625795502757743,0.5063177928687476,-0.14373824259297324
